tournament,home,home_goal,away_goal,away,home_corner,away_corner,home_attack,away_attack,home_shots,away_shots,time,date,ht_diff,at_diff,ht_result,at_result,total_corners
Paulista A3,Inter de Limeira,0.0,1.0,Flamengo SP,16.0,2.0,130.0,76.0,12.0,3.0,23:00:00,2017-03-08,-1.0,1.0,LOST,WON,18.0
Paulista A3,Paulista FC,3.0,0.0,Noroeste,7.0,4.0,129.0,151.0,9.0,7.0,22:30:00,2017-03-08,3.0,-3.0,WON,LOST,11.0
Paulista A3,Taboao Da Serra,3.0,1.0,Sao Carlos,2.0,9.0,92.0,93.0,17.0,7.0,20:00:00,2017-03-08,2.0,-2.0,WON,LOST,11.0
Paulista A3,Gremio Catanduvense,0.0,2.0,Marilia,8.0,5.0,99.0,101.0,4.0,8.0,19:00:00,2017-03-08,-2.0,2.0,LOST,WON,13.0
Paulista A3,Atibaia,4.0,2.0,Independente SP,4.0,2.0,119.0,118.0,12.0,10.0,18:57:23,2017-03-08,2.0,-2.0,WON,LOST,6.0
Paulista A3,Desportivo Brasil,3.0,1.0,Portuguesa Santista,5.0,3.0,90.0,118.0,12.0,12.0,18:00:00,2017-03-08,2.0,-2.0,WON,LOST,8.0
Paulista A3,Nacional SP,1.0,0.0,Comercial,7.0,1.0,140.0,115.0,14.0,11.0,18:00:00,2017-03-08,1.0,-1.0,WON,LOST,8.0
Paulista A3,Matonense,4.0,1.0,Monte Azul SP,2.0,4.0,69.0,75.0,7.0,11.0,18:00:00,2017-03-08,3.0,-3.0,WON,LOST,6.0
Paulista A3,Sao Jose SP,1.0,3.0,Portuguesa Santista,10.0,2.0,125.0,99.0,20.0,11.0,19:00:00,2017-03-05,-2.0,2.0,LOST,WON,12.0
Paulista A3,Flamengo SP,0.0,2.0,Paulista FC,2.0,8.0,154.0,120.0,7.0,14.0,13:00:00,2017-03-05,-2.0,2.0,LOST,WON,10.0
Paulista A3,GE Osasco,0.0,1.0,Matonense,7.0,5.0,111.0,92.0,6.0,10.0,13:00:00,2017-03-05,-1.0,1.0,LOST,WON,12.0
Paulista A3,Monte Azul SP,2.0,0.0,Nacional SP,7.0,5.0,99.0,107.0,9.0,10.0,13:00:00,2017-03-05,2.0,-2.0,WON,LOST,12.0
Paulista A3,Independente SP,2.0,3.0,Inter de Limeira,4.0,2.0,52.0,65.0,10.0,12.0,22:00:00,2017-03-04,-1.0,1.0,LOST,WON,6.0
Paulista A3,Marilia,2.0,2.0,Olimpia SP,6.0,4.0,65.0,66.0,18.0,6.0,22:00:00,2017-03-04,0.0,0.0,DRAW,DRAW,10.0
Paulista A3,Sao Carlos,1.0,0.0,Atibaia,4.0,5.0,70.0,83.0,7.0,13.0,21:00:00,2017-03-04,1.0,-1.0,WON,LOST,9.0
Paulista A3,Taboao Da Serra,1.0,0.0,Desportivo Brasil,6.0,3.0,138.0,157.0,12.0,5.0,18:00:00,2017-03-04,1.0,-1.0,WON,LOST,9.0
Paulista A3,Rio Branco SP,0.0,0.0,Paulista FC,4.0,3.0,85.0,75.0,7.0,5.0,23:00:00,2017-03-01,0.0,0.0,DRAW,DRAW,7.0
Paulista A3,Inter de Limeira,2.0,1.0,Gremio Catanduvense,6.0,0.0,76.0,52.0,16.0,4.0,22:00:00,2017-02-25,1.0,-1.0,WON,LOST,6.0
Paulista A3,Comercial SP,1.0,1.0,Noroeste,11.0,2.0,112.0,98.0,11.0,4.0,19:00:00,2017-02-25,0.0,0.0,DRAW,DRAW,13.0
Paulista A3,Olimpia SP,3.0,1.0,Sao Jose SP,6.0,3.0,92.0,79.0,27.0,11.0,19:00:00,2017-02-25,2.0,-2.0,WON,LOST,9.0
Paulista A3,Atibaia,1.0,0.0,Marilia,3.0,9.0,77.0,130.0,9.0,9.0,18:00:00,2017-02-25,1.0,-1.0,WON,LOST,12.0
Paulista A3,Matonense,1.0,0.0,Independente SP,3.0,4.0,82.0,88.0,9.0,7.0,18:00:00,2017-02-25,1.0,-1.0,WON,LOST,7.0
Paulista A3,Monte Azul SP,2.0,1.0,Desportivo Brasil,1.0,9.0,85.0,90.0,8.0,19.0,18:00:00,2017-02-25,1.0,-1.0,WON,LOST,10.0
Paulista A3,Nacional SP,1.0,1.0,Taboao Da Serra,4.0,7.0,126.0,126.0,9.0,3.0,13:00:00,2017-02-25,0.0,0.0,DRAW,DRAW,11.0
Paulista A3,Portuguesa Santista,3.0,0.0,Flamengo SP,5.0,4.0,67.0,59.0,10.0,9.0,23:00:00,2017-02-24,3.0,-3.0,WON,LOST,9.0
Paulista A3,Sao Carlos,2.0,0.0,GE Osasco,4.0,3.0,53.0,57.0,5.0,10.0,22:00:00,2017-02-24,2.0,-2.0,WON,LOST,7.0
Paulista A3,Sao Jose SP,1.0,1.0,Nacional SP,2.0,2.0,157.0,147.0,10.0,9.0,22:30:00,2017-02-20,0.0,0.0,DRAW,DRAW,4.0
Paulista A3,Inter de Limeira,1.0,1.0,Olimpia SP,7.0,5.0,100.0,81.0,11.0,3.0,21:30:00,2017-02-19,0.0,0.0,DRAW,DRAW,12.0
Paulista A3,Noroeste,0.0,1.0,Atibaia,8.0,6.0,101.0,100.0,8.0,2.0,13:00:00,2017-02-19,-1.0,1.0,LOST,WON,14.0
Paulista A3,Flamengo SP,0.0,0.0,Monte Azul SP,5.0,6.0,110.0,109.0,7.0,8.0,13:00:00,2017-02-19,0.0,0.0,DRAW,DRAW,11.0
Paulista A3,Rio Branco SP,3.0,0.0,Comercial FC,5.0,4.0,107.0,93.0,8.0,5.0,13:00:00,2017-02-19,3.0,-3.0,WON,LOST,9.0
Paulista A3,Taboao Da Serra,3.0,0.0,Portuguesa Santista,8.0,7.0,128.0,118.0,11.0,2.0,13:00:00,2017-02-19,3.0,-3.0,WON,LOST,15.0
Paulista A3,Marilia,2.0,0.0,Independente FC Limeira,5.0,7.0,65.0,60.0,12.0,11.0,21:00:00,2017-02-18,2.0,-2.0,WON,LOST,12.0
Paulista A3,Paulista FC,0.0,2.0,Matonense,6.0,3.0,102.0,106.0,6.0,16.0,18:00:00,2017-02-18,-2.0,2.0,LOST,WON,9.0
Paulista A3,Desportivo Brasil,2.0,0.0,GE Osasco,0.0,12.0,100.0,102.0,13.0,7.0,12:00:00,2017-02-18,2.0,-2.0,WON,LOST,12.0
Paulista A3,Portuguesa Santista,0.0,1.0,Inter de Limeira,5.0,5.0,139.0,115.0,6.0,14.0,22:00:00,2017-02-16,-1.0,1.0,LOST,WON,10.0
Paulista A3,Comercial SP,1.0,0.0,Monte Azul SP,7.0,2.0,102.0,101.0,7.0,3.0,22:00:00,2017-02-16,1.0,-1.0,WON,LOST,9.0
Paulista A3,Independente FC Limeira,0.0,1.0,Noroeste,5.0,3.0,113.0,89.0,3.0,6.0,22:00:00,2017-02-15,-1.0,1.0,LOST,WON,8.0
Paulista A3,Paulista FC,0.0,1.0,Sao Jose SP,8.0,4.0,148.0,109.0,7.0,6.0,21:30:00,2017-02-15,-1.0,1.0,LOST,WON,12.0
Paulista A3,GE Osasco,1.0,2.0,Nacional SP,7.0,2.0,37.0,20.0,4.0,4.0,21:00:00,2017-02-15,-1.0,1.0,LOST,WON,9.0
Paulista A3,Flamengo SP,1.0,0.0,Rio Branco SP,2.0,9.0,42.0,44.0,10.0,15.0,18:00:00,2017-02-15,1.0,-1.0,WON,LOST,11.0
Paulista A3,Matonense,0.0,1.0,Marilia,5.0,3.0,116.0,111.0,7.0,9.0,18:00:00,2017-02-15,-1.0,1.0,LOST,WON,8.0
Paulista A3,Atibaia,2.0,0.0,Olimpia SP,3.0,4.0,89.0,107.0,7.0,8.0,18:00:00,2017-02-15,2.0,-2.0,WON,LOST,7.0
Paulista A3,Sao Jose SP,4.0,5.0,GE Osasco,5.0,2.0,100.0,133.0,17.0,12.0,18:00:00,2017-02-12,-1.0,1.0,LOST,WON,7.0
Paulista A3,Comercial FC,0.0,1.0,Sao Carlos,9.0,1.0,84.0,73.0,10.0,4.0,12:00:00,2017-02-12,-1.0,1.0,LOST,WON,10.0
Paulista A3,Noroeste,2.0,2.0,Inter de Limeira,7.0,3.0,109.0,109.0,8.0,8.0,12:00:00,2017-02-12,0.0,0.0,DRAW,DRAW,10.0
Paulista A3,Monte Azul SP,2.0,0.0,Paulista FC,1.0,8.0,108.0,102.0,12.0,12.0,12:00:00,2017-02-12,2.0,-2.0,WON,LOST,9.0
Paulista A3,Taboao Da Serra,2.0,2.0,Flamengo SP,7.0,6.0,63.0,56.0,26.0,11.0,18:00:00,2017-02-11,0.0,0.0,DRAW,DRAW,13.0
Paulista A3,Nacional SP,1.0,0.0,Independente FC Limeira,9.0,2.0,70.0,72.0,17.0,9.0,18:00:00,2017-02-11,1.0,-1.0,WON,LOST,11.0
Paulista A3,Atibaia,0.0,1.0,Gremio Catanduvense,7.0,4.0,153.0,84.0,10.0,13.0,18:00:00,2017-02-11,-1.0,1.0,LOST,WON,11.0
Paulista A3,Rio Branco SP,1.0,0.0,Marilia,4.0,5.0,88.0,144.0,9.0,8.0,18:00:00,2017-02-11,1.0,-1.0,WON,LOST,9.0
Paulista A3,Desportivo Brasil,0.0,1.0,Matonense,8.0,2.0,102.0,95.0,11.0,13.0,18:00:00,2017-02-11,-1.0,1.0,LOST,WON,10.0
Paulista A3,Olimpia SP,1.0,0.0,Portuguesa Santista,4.0,3.0,86.0,80.0,17.0,4.0,12:00:00,2017-02-11,1.0,-1.0,WON,LOST,7.0
Paulista A3,GE Osasco,1.0,0.0,Comercial FC,6.0,4.0,102.0,94.0,11.0,9.0,21:00:00,2017-02-09,1.0,-1.0,WON,LOST,10.0
Paulista A3,Independente FC Limeira,0.0,0.0,Sao Carlos,3.0,2.0,68.0,84.0,13.0,16.0,22:00:00,2017-02-08,0.0,0.0,DRAW,DRAW,5.0
Paulista A3,Marilia,1.0,1.0,Monte Azul SP,5.0,4.0,75.0,73.0,14.0,3.0,22:00:00,2017-02-08,0.0,0.0,DRAW,DRAW,9.0
Paulista A3,Portuguesa Santista,2.0,0.0,Gremio Catanduvense,3.0,4.0,137.0,93.0,6.0,9.0,22:00:00,2017-02-08,2.0,-2.0,WON,LOST,7.0
Paulista A3,Paulista FC,1.0,0.0,Atibaia,9.0,3.0,118.0,117.0,9.0,2.0,21:30:00,2017-02-08,1.0,-1.0,WON,LOST,12.0
Paulista A3,Desportivo Brasil,1.0,0.0,Noroeste,8.0,5.0,69.0,100.0,10.0,14.0,18:00:00,2017-02-08,1.0,-1.0,WON,LOST,13.0
Paulista A3,Flamengo SP,1.0,2.0,Nacional SP,6.0,4.0,74.0,56.0,12.0,9.0,18:00:00,2017-02-08,-1.0,1.0,LOST,WON,10.0
Paulista A3,Matonense,0.0,1.0,Sao Jose SP,5.0,3.0,83.0,80.0,7.0,8.0,18:00:00,2017-02-08,-1.0,1.0,LOST,WON,8.0
Paulista A3,Inter de Limeira,2.0,0.0,Rio Branco SP,6.0,3.0,107.0,109.0,8.0,7.0,22:00:00,2017-02-07,2.0,-2.0,WON,LOST,9.0
Paulista A3,Rio Branco SP,2.0,2.0,Portuguesa Santista,7.0,6.0,90.0,57.0,13.0,10.0,12:00:00,2017-02-05,0.0,0.0,DRAW,DRAW,13.0
Paulista A3,Flamengo SP,1.0,2.0,Noroeste,3.0,5.0,113.0,109.0,13.0,15.0,12:00:00,2017-02-05,-1.0,1.0,LOST,WON,8.0
Paulista A3,Gremio Catanduvense,0.0,2.0,Sao Jose SP,10.0,3.0,80.0,79.0,8.0,13.0,12:00:00,2017-02-05,-2.0,2.0,LOST,WON,13.0
Paulista A3,Matonense,1.0,3.0,Comercial SP,4.0,5.0,91.0,89.0,13.0,12.0,12:00:00,2017-02-05,-2.0,2.0,LOST,WON,9.0
Paulista A3,Monte Azul SP,1.0,2.0,Olimpia SP,17.0,8.0,105.0,89.0,25.0,22.0,12:00:00,2017-02-05,-1.0,1.0,LOST,WON,25.0
Paulista A3,Independente FC Limeira,0.0,2.0,Gremio EO,3.0,2.0,106.0,86.0,8.0,9.0,21:00:00,2017-02-04,-2.0,2.0,LOST,WON,5.0
Paulista A3,Marilia,2.0,1.0,Taboao Da Serra,10.0,2.0,82.0,43.0,17.0,3.0,21:00:00,2017-02-04,1.0,-1.0,WON,LOST,12.0
Paulista A3,Sao Carlos,0.0,1.0,Inter de Limeira,10.0,6.0,105.0,94.0,12.0,16.0,20:00:00,2017-02-04,-1.0,1.0,LOST,WON,16.0
Paulista A3,Paulista FC,1.0,2.0,Nacional SP,3.0,3.0,124.0,115.0,10.0,8.0,18:00:00,2017-02-04,-1.0,1.0,LOST,WON,6.0
Paulista A3,Atibaia,1.0,1.0,Desportivo Brasil,6.0,10.0,85.0,68.0,12.0,10.0,12:00:00,2017-02-04,0.0,0.0,DRAW,DRAW,16.0
Paulista A3,Sao Jose SP,0.0,1.0,Monte Azul SP,6.0,1.0,111.0,94.0,12.0,9.0,18:00:00,2017-01-29,-1.0,1.0,LOST,WON,7.0
Paulista A3,GE Osasco,2.0,1.0,Atibaia,6.0,5.0,45.0,50.0,4.0,4.0,12:00:00,2017-01-29,1.0,-1.0,WON,LOST,11.0
Paulista A3,Noroeste,1.0,0.0,Sao Carlos,4.0,6.0,75.0,74.0,7.0,10.0,12:00:00,2017-01-29,1.0,-1.0,WON,LOST,10.0
Paulista A3,Desportivo Brasil,1.0,0.0,Gremio Catanduvense,9.0,2.0,,,,,18:00:00,2017-01-28,1.0,-1.0,WON,LOST,11.0
Paulista A3,Nacional SP,1.0,4.0,Rio Branco SP,6.0,2.0,,,,,18:00:00,2017-01-28,-3.0,3.0,LOST,WON,8.0
Paulista A3,Portuguesa Santista,3.0,1.0,Marilia,8.0,7.0,,,,,18:00:00,2017-01-28,2.0,-2.0,WON,LOST,15.0
Paulista A3,Comercial,3.0,0.0,Independente FC Limeira,7.0,4.0,,,,,18:00:00,2017-01-28,3.0,-3.0,WON,LOST,11.0
Paulista A3,Inter de Limeira,2.0,0.0,Paulista FC,6.0,8.0,77.0,79.0,14.0,7.0,13:00:00,2017-01-28,2.0,-2.0,WON,LOST,14.0
Paulista A3,Rio Preto,2.0,1.0,Sertaozinho FC,5.0,5.0,,,,,00:02:51,2016-05-15,1.0,-1.0,WON,LOST,10.0
Paulista A3,Sertaozinho,2.0,0.0,Rio Preto,5.0,4.0,,,,,15:32:02,2016-05-08,2.0,-2.0,WON,LOST,9.0
Paulista A3,Atibaia,1.0,2.0,Gremio Catanduvense,8.0,4.0,,,,,15:02:20,2016-05-01,-1.0,1.0,LOST,WON,12.0
Paulista A3,Flamengo SP,3.0,1.0,Nacional SP,8.0,8.0,,,,,15:00:45,2016-05-01,2.0,-2.0,WON,LOST,16.0
Paulista A3,Sao Carlos,0.0,1.0,Atibaia,6.0,2.0,,,,,00:01:37,2016-04-28,-1.0,1.0,LOST,WON,8.0
Paulista A3,Gremio Catanduvense,1.0,5.0,Rio Preto,3.0,8.0,,,,,00:00:00,2016-04-28,-4.0,4.0,LOST,WON,11.0
Paulista A3,Nacional SP,2.0,1.0,Sertaozinho FC,6.0,2.0,,,,,19:00:00,2016-04-27,1.0,-1.0,WON,LOST,8.0
Paulista A3,Matonense,4.0,1.0,Flamengo SP,1.0,10.0,,,,,19:00:00,2016-04-27,3.0,-3.0,WON,LOST,11.0
Paulista A3,Flamengo SP,0.0,1.0,Sertaozinho FC,7.0,8.0,,,,,15:01:19,2016-04-24,-1.0,1.0,LOST,WON,15.0
Paulista A3,Nacional SP,4.0,0.0,Matonense,6.0,6.0,,,,,19:58:00,2016-04-23,4.0,-4.0,WON,LOST,12.0
Carioca A1,Botafogo RJ,3.0,1.0,Portuguesa RJ,8.0,0.0,191.0,153.0,9.0,6.0,00:00:00,2023-03-28,2.0,-2.0,WON,LOST,8.0
Carioca A1,Audax RJ,1.0,0.0,Nova Iguacu,5.0,5.0,111.0,155.0,12.0,6.0,19:30:00,2023-03-26,1.0,-1.0,WON,LOST,10.0
Carioca A1,Flamengo,3.0,1.0,Vasco Da Gama RJ,2.0,4.0,97.0,95.0,16.0,18.0,21:00:00,2023-03-19,2.0,-2.0,WON,LOST,6.0
Carioca A1,Portuguesa RJ,0.0,0.0,Botafogo RJ,2.0,2.0,89.0,121.0,8.0,10.0,21:00:00,2023-03-18,0.0,0.0,DRAW,DRAW,4.0
Carioca A1,Fluminense,2.0,0.0,Volta Redonda,1.0,1.0,17.0,8.0,3.0,1.0,19:00:00,2023-03-18,2.0,-2.0,WON,LOST,2.0
Carioca A1,Nova Iguacu,1.0,1.0,Audax RJ,9.0,9.0,132.0,155.0,10.0,11.0,18:30:00,2023-03-18,0.0,0.0,DRAW,DRAW,18.0
Carioca A1,Flamengo,3.0,2.0,Vasco Da Gama RJ,4.0,2.0,117.0,64.0,18.0,15.0,00:10:00,2023-03-14,1.0,-1.0,WON,LOST,6.0
Carioca A1,Volta Redonda,2.0,1.0,Fluminense,4.0,8.0,105.0,227.0,6.0,11.0,21:00:00,2023-03-12,1.0,-1.0,WON,LOST,12.0
Carioca A1,Flamengo,1.0,2.0,Fluminense,3.0,7.0,66.0,77.0,11.0,10.0,00:10:00,2023-03-09,-1.0,1.0,LOST,WON,10.0
Carioca A1,Resende,0.0,2.0,Audax RJ,4.0,4.0,76.0,79.0,10.0,15.0,00:10:00,2023-03-09,-2.0,2.0,LOST,WON,8.0
Carioca A1,Boavista RJ,3.0,3.0,Volta Redonda,7.0,1.0,79.0,80.0,9.0,10.0,00:10:00,2023-03-09,0.0,0.0,DRAW,DRAW,8.0
Carioca A1,Botafogo RJ,0.0,1.0,Portuguesa RJ,9.0,2.0,101.0,70.0,10.0,7.0,00:10:00,2023-03-09,-1.0,1.0,LOST,WON,11.0
Carioca A1,Flamengo,0.0,1.0,Vasco Da Gama RJ,11.0,3.0,128.0,85.0,22.0,10.0,21:10:00,2023-03-05,-1.0,1.0,LOST,WON,14.0
Carioca A1,Resende,0.0,2.0,Botafogo RJ,4.0,6.0,70.0,84.0,8.0,16.0,19:00:00,2023-03-05,-2.0,2.0,LOST,WON,10.0
Carioca A1,Boavista RJ,1.0,0.0,Nova Iguacu,5.0,3.0,97.0,111.0,13.0,11.0,22:30:00,2023-03-04,1.0,-1.0,WON,LOST,8.0
Carioca A1,Bangu,0.0,5.0,Fluminense,1.0,12.0,83.0,140.0,1.0,13.0,19:00:00,2023-03-04,-5.0,5.0,LOST,WON,13.0
Carioca A1,Madureira,0.0,6.0,Volta Redonda,3.0,4.0,156.0,119.0,12.0,11.0,18:30:00,2023-03-04,-6.0,6.0,LOST,WON,7.0
Carioca A1,Portuguesa RJ,1.0,1.0,Audax RJ,6.0,6.0,154.0,133.0,15.0,11.0,18:30:00,2023-03-03,0.0,0.0,DRAW,DRAW,12.0
Carioca A1,Vasco Da Gama RJ,4.0,1.0,Boavista RJ,5.0,1.0,170.0,163.0,18.0,8.0,22:30:00,2023-02-27,3.0,-3.0,WON,LOST,6.0
Carioca A1,Audax RJ,3.0,1.0,Madureira,4.0,9.0,140.0,146.0,13.0,12.0,18:30:00,2023-02-27,2.0,-2.0,WON,LOST,13.0
Carioca A1,Bangu,0.0,4.0,Volta Redonda,5.0,4.0,126.0,76.0,9.0,11.0,18:30:00,2023-02-26,-4.0,4.0,LOST,WON,9.0
Carioca A1,Botafogo RJ,0.0,1.0,Flamengo,4.0,1.0,114.0,79.0,10.0,8.0,21:00:00,2023-02-25,-1.0,1.0,LOST,WON,5.0
Carioca A1,Fluminense,3.0,0.0,Portuguesa RJ,6.0,2.0,158.0,84.0,10.0,7.0,19:00:00,2023-02-25,3.0,-3.0,WON,LOST,8.0
Carioca A1,Nova Iguacu,1.0,0.0,Resende,4.0,6.0,147.0,178.0,7.0,5.0,18:30:00,2023-02-25,1.0,-1.0,WON,LOST,10.0
Carioca A1,Resende RJ,0.0,2.0,Flamengo,1.0,14.0,91.0,146.0,2.0,11.0,19:00:00,2023-02-18,-2.0,2.0,LOST,WON,15.0
Carioca A1,Vasco Da Gama RJ,2.0,0.0,Botafogo RJ,10.0,2.0,104.0,79.0,18.0,7.0,23:30:00,2023-02-16,2.0,-2.0,WON,LOST,12.0
Carioca A1,Volta Redonda,1.0,3.0,Flamengo,5.0,4.0,16.0,21.0,2.0,7.0,00:10:00,2023-02-16,-2.0,2.0,LOST,WON,9.0
Carioca A1,Fluminense,2.0,0.0,Vasco Da Gama RJ,6.0,7.0,89.0,112.0,9.0,19.0,21:00:00,2023-02-12,2.0,-2.0,WON,LOST,13.0
Carioca A1,Audax RJ,3.0,2.0,Boavista RJ,3.0,3.0,83.0,62.0,18.0,8.0,18:30:00,2023-02-12,1.0,-1.0,WON,LOST,6.0
Carioca A1,Botafogo RJ,2.0,0.0,Bangu,6.0,0.0,5.0,11.0,2.0,,22:00:00,2023-02-11,2.0,-2.0,WON,LOST,6.0
Carioca A1,Nova Iguacu,1.0,1.0,Portuguesa RJ,4.0,4.0,100.0,104.0,15.0,9.0,18:30:00,2023-02-11,0.0,0.0,DRAW,DRAW,8.0
Carioca A1,Madureira,1.0,0.0,Resende,6.0,2.0,104.0,90.0,6.0,8.0,18:30:00,2023-02-11,1.0,-1.0,WON,LOST,8.0
Carioca A1,Nova Iguacu,0.0,2.0,Vasco Da Gama RJ,3.0,13.0,87.0,119.0,10.0,24.0,00:10:00,2023-02-08,-2.0,2.0,LOST,WON,16.0
Carioca A1,Portuguesa RJ,3.0,1.0,Volta Redonda,2.0,5.0,123.0,152.0,8.0,8.0,18:30:00,2023-02-06,2.0,-2.0,WON,LOST,7.0
Carioca A1,Fluminense,3.0,0.0,Audax Rio,8.0,9.0,145.0,87.0,13.0,13.0,21:00:00,2023-02-05,3.0,-3.0,WON,LOST,17.0
Carioca A1,Boavista SC Saquarema,0.0,4.0,Botafogo RJ,5.0,4.0,88.0,144.0,6.0,15.0,19:00:00,2023-02-05,-4.0,4.0,LOST,WON,9.0
Carioca A1,Bangu,1.0,0.0,Madureira RJ,6.0,4.0,81.0,84.0,6.0,14.0,18:30:00,2023-02-05,1.0,-1.0,WON,LOST,10.0
Carioca A1,Volta Redonda,1.0,0.0,Fluminense,2.0,11.0,63.0,138.0,15.0,16.0,00:10:00,2023-02-03,1.0,-1.0,WON,LOST,13.0
Carioca A1,Vasco Da Gama RJ,5.0,0.0,Resende RJ,6.0,2.0,134.0,107.0,15.0,7.0,22:00:00,2023-02-02,5.0,-5.0,WON,LOST,8.0
Carioca A1,Madureira RJ,1.0,1.0,Portuguesa RJ,2.0,8.0,65.0,73.0,7.0,15.0,18:30:00,2023-02-02,0.0,0.0,DRAW,DRAW,10.0
Carioca A1,Flamengo,1.0,0.0,Boavista SC Saquarema,8.0,4.0,127.0,74.0,16.0,6.0,00:10:00,2023-02-02,1.0,-1.0,WON,LOST,12.0
Carioca A1,Botafogo RJ,0.0,0.0,Nova Iguacu,7.0,2.0,105.0,112.0,13.0,9.0,22:00:00,2023-02-01,0.0,0.0,DRAW,DRAW,9.0
Carioca A1,Audax Rio,0.0,0.0,Bangu,2.0,0.0,162.0,125.0,9.0,7.0,18:30:00,2023-02-01,0.0,0.0,DRAW,DRAW,2.0
Carioca A1,Vasco Da Gama RJ,1.0,2.0,Volta Redonda,10.0,1.0,102.0,83.0,13.0,13.0,23:00:00,2023-01-30,-1.0,1.0,LOST,WON,11.0
Carioca A1,Boavista SC Saquarema,0.0,2.0,Madureira RJ,4.0,4.0,102.0,81.0,7.0,6.0,23:15:00,2023-01-29,-2.0,2.0,LOST,WON,8.0
Carioca A1,Fluminense,0.0,1.0,Botafogo RJ,7.0,1.0,116.0,70.0,3.0,6.0,21:00:00,2023-01-29,-1.0,1.0,LOST,WON,8.0
Carioca A1,Resende RJ,0.0,0.0,Portuguesa RJ,3.0,3.0,135.0,126.0,9.0,3.0,18:30:00,2023-01-29,0.0,0.0,DRAW,DRAW,6.0
Carioca A1,Fluminense,1.0,1.0,Boavista SC Saquarema,7.0,2.0,106.0,60.0,19.0,6.0,00:10:00,2023-01-27,0.0,0.0,DRAW,DRAW,9.0
Carioca A1,Botafogo RJ,2.0,0.0,Madureira RJ,5.0,4.0,129.0,112.0,15.0,6.0,22:30:00,2023-01-26,2.0,-2.0,WON,LOST,9.0
Carioca A1,Portuguesa RJ,0.0,2.0,Vasco Da Gama RJ,4.0,4.0,38.0,47.0,6.0,3.0,00:10:00,2023-01-26,-2.0,2.0,LOST,WON,8.0
Carioca A1,Volta Redonda,5.0,1.0,Resende RJ,3.0,8.0,105.0,185.0,11.0,12.0,22:00:00,2023-01-25,4.0,-4.0,WON,LOST,11.0
Carioca A1,Audax Rio,1.0,1.0,Nova Iguacu,3.0,4.0,125.0,124.0,13.0,11.0,18:30:00,2023-01-25,0.0,0.0,DRAW,DRAW,7.0
Carioca A1,Bangu,1.0,1.0,Flamengo,4.0,3.0,138.0,165.0,8.0,13.0,00:10:00,2023-01-25,0.0,0.0,DRAW,DRAW,7.0
Carioca A1,Madureira RJ,0.0,1.0,Fluminense,3.0,7.0,79.0,142.0,8.0,18.0,21:00:00,2023-01-22,-1.0,1.0,LOST,WON,10.0
Carioca A1,Volta Redonda,3.0,2.0,Audax Rio,2.0,5.0,162.0,175.0,15.0,7.0,19:00:00,2023-01-22,1.0,-1.0,WON,LOST,7.0
Carioca A1,Resende RJ,2.0,1.0,Boavista SC Saquarema,6.0,5.0,125.0,99.0,20.0,10.0,18:30:00,2023-01-22,1.0,-1.0,WON,LOST,11.0
Carioca A1,Portuguesa RJ,0.0,1.0,Bangu,5.0,1.0,99.0,102.0,10.0,8.0,23:00:00,2023-01-21,-1.0,1.0,LOST,WON,6.0
Carioca A1,Flamengo,5.0,0.0,Nova Iguacu,5.0,2.0,112.0,83.0,13.0,7.0,19:00:00,2023-01-21,5.0,-5.0,WON,LOST,7.0
Carioca A1,Audax Rio,1.0,1.0,Vasco Da Gama RJ,3.0,3.0,96.0,144.0,10.0,11.0,00:10:00,2023-01-20,0.0,0.0,DRAW,DRAW,6.0
Carioca A1,Volta Redonda,1.0,2.0,Botafogo RJ,4.0,6.0,119.0,111.0,18.0,7.0,22:30:00,2023-01-19,-1.0,1.0,LOST,WON,10.0
Carioca A1,Portuguesa RJ,1.0,0.0,Boavista SC Saquarema,8.0,4.0,111.0,77.0,12.0,2.0,00:00:00,2023-01-19,1.0,-1.0,WON,LOST,12.0
Carioca A1,Madureira RJ,0.0,0.0,Flamengo,1.0,7.0,77.0,159.0,6.0,14.0,22:00:00,2023-01-18,0.0,0.0,DRAW,DRAW,8.0
Carioca A1,Bangu,1.0,0.0,Resende RJ,1.0,0.0,84.0,156.0,5.0,8.0,18:30:00,2023-01-18,1.0,-1.0,WON,LOST,1.0
Carioca A1,Fluminense,1.0,0.0,Nova Iguacu,3.0,4.0,104.0,89.0,10.0,6.0,00:10:00,2023-01-18,1.0,-1.0,WON,LOST,7.0
Carioca A1,Flamengo,4.0,1.0,Portuguesa RJ,5.0,3.0,128.0,89.0,11.0,11.0,21:00:00,2023-01-15,3.0,-3.0,WON,LOST,8.0
Carioca A1,Botafogo RJ,0.0,1.0,Audax Rio,9.0,4.0,178.0,124.0,7.0,12.0,19:00:00,2023-01-15,-1.0,1.0,LOST,WON,13.0
Carioca A1,Boavista SC Saquarema,2.0,2.0,Bangu,7.0,6.0,66.0,83.0,14.0,11.0,18:30:00,2023-01-15,0.0,0.0,DRAW,DRAW,13.0
Carioca A1,Vasco Da Gama RJ,0.0,0.0,Madureira RJ,10.0,6.0,169.0,114.0,13.0,13.0,21:00:00,2023-01-14,0.0,0.0,DRAW,DRAW,16.0
Carioca A1,Resende RJ,0.0,2.0,Fluminense,3.0,5.0,95.0,102.0,7.0,10.0,19:00:00,2023-01-14,-2.0,2.0,LOST,WON,8.0
